Brand,Title,Review,Product 1,Product 2,Product 3,Product 4,Product 5,Subject 4,Prior Product,Buy Again
Colgate,I love these 3 pink toothpastes!,I love these 3 pink toothpastes!,Oral Care,Toothpaste,Colgate Sensitive Toothpaste,Col TP Sensitive Whitening,Colgate Sensitive+Whitening TP FS 6oz,54110 - Praise Product General,,
Colgate,Works great,Nice brush. Sturdy but not hard on the teeth.,Oral Care,Manual Toothbrush,Colgate Classic/Extra Clean/Standard TB,Col TB Classic/Extra Clean,Extra Clean TB FHS 6pk,54110 - Praise Product General,,
Colgate,Works great,Nice brush. Sturdy but not hard on the teeth.,Oral Care,Manual Toothbrush,Colgate Classic/Extra Clean/Standard TB,Col TB Classic/Extra Clean,Extra Clean TB FHS 6pk,54122 - Praise Product Toothbrush Head / Bristles,,
Tom's of Maine,Best deodorant to ever exist,If I could give a 10 stars I would. I originally bought this for my nine-year-old son and it worked very well on him. One day I ran out of deodorant and I needed to use his. And I never went back. This has been my absolute favorite product for my armpits. Not even dove did me as good as this products. This definitely worked for me and don?t plan on going back.,Personal Care,Men's Underarm Products,Tom's of Maine Mens UAP,Tom's Deo Stick [Tween] Boy's Freestyle,Tom's Boy's Freestyle Stick Deo 2.25oz 3pk,54110 - Praise Product General,Dove deodorant,Y
Tom's of Maine,Best deodorant to ever exist,If I could give a 10 stars I would. I originally bought this for my nine-year-old son and it worked very well on him. One day I ran out of deodorant and I needed to use his. And I never went back. This has been my absolute favorite product for my armpits. Not even dove did me as good as this products. This definitely worked for me and don?t plan on going back.,Personal Care,Men's Underarm Products,Tom's of Maine Mens UAP,Tom's Deo Stick [Tween] Boy's Freestyle,Tom's Boy's Freestyle Stick Deo 2.25oz 3pk,54118 - Praise Product Keeps Me Dry / Odor Free,Dove deodorant,Y
Palmolive,Neat,Can wash dishes at a reasonable expense,Household Surface Care,Hand Dish Products,Pal Hand Dish Products,Pal LDL [non-ultra] Essential Clean Original,Pal LDL [non-ultra] Essential Clean Original 28oz/828mL 3pk,54110 - Praise Product General,,
Palmolive,Neat,Can wash dishes at a reasonable expense,Household Surface Care,Hand Dish Products,Pal Hand Dish Products,Pal LDL [non-ultra] Essential Clean Original,Pal LDL [non-ultra] Essential Clean Original 28oz/828mL 3pk,54113 - Praise Product Economical,,
Colgate,Great Price,"Very good toothpaste, fast delivery, cheaper then when it's on sale at my local store's.",Oral Care,Toothpaste,Total TP,Col TP Total [DZA] Whitening Gel,Total TP [DZA] Whitening G 120ml 3pk,54110 - Praise Product General,,
Colgate,Great Price,"Very good toothpaste, fast delivery, cheaper then when it's on sale at my local store's.",Oral Care,Toothpaste,Total TP,Col TP Total [DZA] Whitening Gel,Total TP [DZA] Whitening G 120ml 3pk,54113 - Praise Product Economical,,
Colgate,Great Price,"Very good toothpaste, fast delivery, cheaper then when it's on sale at my local store's.",Oral Care,Toothpaste,Total TP,Col TP Total [DZA] Whitening Gel,Total TP [DZA] Whitening G 120ml 3pk,54125 - Praise Product Convenience,,
Colgate,Worth it!,Greater deal than in store.,Oral Care,Toothpaste,Colgate Sensitive Toothpaste,Col TP Sens Pro / Instant Relief ProArgin Repair&Prevent,Col TP Sns PrRlf Rpr&Prvnt 75mL 2pk,54110 - Praise Product General,,
Colgate,Worth it!,Greater deal than in store.,Oral Care,Toothpaste,Colgate Sensitive Toothpaste,Col TP Sens Pro / Instant Relief ProArgin Repair&Prevent,Col TP Sns PrRlf Rpr&Prvnt 75mL 2pk,54113 - Praise Product Economical,,
Colgate,Hard Bristles NOT Soft,"Not sure why this is advertised as ""extra soft,"" it absolutely must be an error because the two I received are as firm/strong as can be. useless to me :(",Oral Care,Manual Toothbrush,Colgate 360 TB,Col TB 360 Sensitive ProRelief,Col 360SenPro-Relief MTB xsoft PTB 2pk,14101 - Complaint Preference Product Bristles Too Hard,,
Colgate,Great for sensitive teeth,Works really well with sensitive teeth but it's a bit overpriced,Oral Care,Toothpaste,PreviDent Toothpaste,PreviDent TP 5000 Booster Rx Mint,Prevident 5000 Booster Mint 100ml,18102 - Complaint Value / Price Price Too Expensive,,
Colgate,Great for sensitive teeth,Works really well with sensitive teeth but it's a bit overpriced,Oral Care,Toothpaste,PreviDent Toothpaste,PreviDent TP 5000 Booster Rx Mint,Prevident 5000 Booster Mint 100ml,54110 - Praise Product General,,
Colgate,Great for sensitive teeth,Works really well with sensitive teeth but it's a bit overpriced,Oral Care,Toothpaste,PreviDent Toothpaste,PreviDent TP 5000 Booster Rx Mint,Prevident 5000 Booster Mint 100ml,54131 - Praise Product Sensitivity / Pain Relief,,
Colgate,good product for price,Colgate Max Fresh Whitening Toothpaste is a good value,Oral Care,Toothpaste,Max Fresh/White/Clean Toothpaste,Col TP Max Fresh Gel [Wht] Clean Mint,Col TP MaxFresh Clean Mint 6.3oz 4p,54110 - Praise Product General,,
Colgate,good product for price,Colgate Max Fresh Whitening Toothpaste is a good value,Oral Care,Toothpaste,Max Fresh/White/Clean Toothpaste,Col TP Max Fresh Gel [Wht] Clean Mint,Col TP MaxFresh Clean Mint 6.3oz 4p,54113 - Praise Product Economical,,
HelloProducts,The only one I use for my kid,Great product for my 3yo daughter. Scents not too strong but bubble game taste is nice. Cleans teeth well. Clear paste with glitter. Clean ingredients are important to us as a family and I trust this product is worth the money.,Oral Care,Toothpaste,hello Toothpaste,hello TP Kids Unicorn Sparkle Fluoride Bubble Gum,hello unicorn sparkle kids fluoride tp 4.2oz 3pk,54105 - Praise Product Cleans Well,,
HelloProducts,The only one I use for my kid,Great product for my 3yo daughter. Scents not too strong but bubble game taste is nice. Cleans teeth well. Clear paste with glitter. Clean ingredients are important to us as a family and I trust this product is worth the money.,Oral Care,Toothpaste,hello Toothpaste,hello TP Kids Unicorn Sparkle Fluoride Bubble Gum,hello unicorn sparkle kids fluoride tp 4.2oz 3pk,54106 - Praise Product Flavor,,
HelloProducts,The only one I use for my kid,Great product for my 3yo daughter. Scents not too strong but bubble game taste is nice. Cleans teeth well. Clear paste with glitter. Clean ingredients are important to us as a family and I trust this product is worth the money.,Oral Care,Toothpaste,hello Toothpaste,hello TP Kids Unicorn Sparkle Fluoride Bubble Gum,hello unicorn sparkle kids fluoride tp 4.2oz 3pk,54107 - Praise Product Fragrance,,
HelloProducts,The only one I use for my kid,Great product for my 3yo daughter. Scents not too strong but bubble game taste is nice. Cleans teeth well. Clear paste with glitter. Clean ingredients are important to us as a family and I trust this product is worth the money.,Oral Care,Toothpaste,hello Toothpaste,hello TP Kids Unicorn Sparkle Fluoride Bubble Gum,hello unicorn sparkle kids fluoride tp 4.2oz 3pk,54110 - Praise Product General,,
HelloProducts,Great deal on a non-toxic toothpaste,I really love this toothpaste because of it's ingredients (or lack there of). I'm always hunting for non-toxic products and originally found this brand in Target. The price on this pack of three is way more bang for your buck! This toothpaste has a fresh mint taste that isn't too overpowering. It leaves my mouth feeling clean without that burning/cooling feeling some toothpaste brands leave. I've already shared this link with my other non-toxic (or crunchy) friends!,Oral Care,Toothpaste,hello Toothpaste,hello TP Antiplaque + Whitening Fluorfree Nat Peppermint,hello antiplaque + whitening fluo free tp 4.7oz 3pk,54105 - Praise Product Cleans Well,,
HelloProducts,Great deal on a non-toxic toothpaste,I really love this toothpaste because of it's ingredients (or lack there of). I'm always hunting for non-toxic products and originally found this brand in Target. The price on this pack of three is way more bang for your buck! This toothpaste has a fresh mint taste that isn't too overpowering. It leaves my mouth feeling clean without that burning/cooling feeling some toothpaste brands leave. I've already shared this link with my other non-toxic (or crunchy) friends!,Oral Care,Toothpaste,hello Toothpaste,hello TP Antiplaque + Whitening Fluorfree Nat Peppermint,hello antiplaque + whitening fluo free tp 4.7oz 3pk,54106 - Praise Product Flavor,,
HelloProducts,Great deal on a non-toxic toothpaste,I really love this toothpaste because of it's ingredients (or lack there of). I'm always hunting for non-toxic products and originally found this brand in Target. The price on this pack of three is way more bang for your buck! This toothpaste has a fresh mint taste that isn't too overpowering. It leaves my mouth feeling clean without that burning/cooling feeling some toothpaste brands leave. I've already shared this link with my other non-toxic (or crunchy) friends!,Oral Care,Toothpaste,hello Toothpaste,hello TP Antiplaque + Whitening Fluorfree Nat Peppermint,hello antiplaque + whitening fluo free tp 4.7oz 3pk,54110 - Praise Product General,,
HelloProducts,Great deal on a non-toxic toothpaste,I really love this toothpaste because of it's ingredients (or lack there of). I'm always hunting for non-toxic products and originally found this brand in Target. The price on this pack of three is way more bang for your buck! This toothpaste has a fresh mint taste that isn't too overpowering. It leaves my mouth feeling clean without that burning/cooling feeling some toothpaste brands leave. I've already shared this link with my other non-toxic (or crunchy) friends!,Oral Care,Toothpaste,hello Toothpaste,hello TP Antiplaque + Whitening Fluorfree Nat Peppermint,hello antiplaque + whitening fluo free tp 4.7oz 3pk,54113 - Praise Product Economical,,
HelloProducts,Great deal on a non-toxic toothpaste,I really love this toothpaste because of it's ingredients (or lack there of). I'm always hunting for non-toxic products and originally found this brand in Target. The price on this pack of three is way more bang for your buck! This toothpaste has a fresh mint taste that isn't too overpowering. It leaves my mouth feeling clean without that burning/cooling feeling some toothpaste brands leave. I've already shared this link with my other non-toxic (or crunchy) friends!,Oral Care,Toothpaste,hello Toothpaste,hello TP Antiplaque + Whitening Fluorfree Nat Peppermint,hello antiplaque + whitening fluo free tp 4.7oz 3pk,54121 - Praise Product Non-Fluoride Toothpaste,,
Softsoap,It's a generous bottle for the price !,I love that it has a pump !,Personal Care,Body Wash,Softsoap Skin Essentials Shower,Softsoap BW Body Butter Coconut Scrub,Softsoap BW Bdy Butter Coconut Scrb 32oz Pump,54102 - Praise Product Package,,
Softsoap,It's a generous bottle for the price !,I love that it has a pump !,Personal Care,Body Wash,Softsoap Skin Essentials Shower,Softsoap BW Body Butter Coconut Scrub,Softsoap BW Bdy Butter Coconut Scrb 32oz Pump,54113 - Praise Product Economical,,
Softsoap,It's a generous bottle for the price !,I love that it has a pump !,Personal Care,Body Wash,Softsoap Skin Essentials Shower,Softsoap BW Body Butter Coconut Scrub,Softsoap BW Bdy Butter Coconut Scrb 32oz Pump,54104 - Praise Product Cap,,
Colgate,Great,My son loves it! Toothbrush comes with battery,Oral Care,Powered Toothbrush,Colgate Hum Smart Electric/Powered Toothbrush,Col hum kids PTB Smart [Battery] Powered,Col hum kids PTB Smart [Battery] Powered,54110 - Praise Product General,,
Colgate,Great,My son loves it! Toothbrush comes with battery,Oral Care,Powered Toothbrush,Colgate Hum Smart Electric/Powered Toothbrush,Col hum kids PTB Smart [Battery] Powered,Col hum kids PTB Smart [Battery] Powered,54125 - Praise Product Convenience,,
Colgate,Bonitos,Son muy bonitos y económicos. A mis nietas les encantaron.,Oral Care,Manual Toothbrush,Colgate Childrens' TB,Col TB Kids Bluey,Col TB Kids Bluey 2-5yrs 2pk,54110 - Praise Product General,,
Colgate,Bonitos,Son muy bonitos y económicos. A mis nietas les encantaron.,Oral Care,Manual Toothbrush,Colgate Childrens' TB,Col TB Kids Bluey,Col TB Kids Bluey 2-5yrs 2pk,54113 - Praise Product Economical,,
Softsoap,Soap,Great shower gel,Personal Care,Body Wash,Softsoap Base Shower,Softsoap BW Hawaiian Luau Jasmine & Vanilla,Softsoap BW Hawaiian Luau Jasmine & Vanilla 32oz,54110 - Praise Product General,,
Tom's of Maine,My child says it stings,It can cause some unpleasant stinging,Personal Care,Men's Underarm Products,Tom's of Maine Mens UAP,Tom's Deo Stick [Tween] Boy's Freestyle,Tom's Boy's Freestyle Stick Deo 2.25oz 3pk,15302 - Complaint Adverse Event Skin Irritation,,
Tom's of Maine,Half a tube of toothpaste,"Disliked that the tube did not have but half of Tom?s toothpaste. If you see these photos, the box and the tube was shown. I just opened the box today and here?s what was in the tube. You can see in the photo, only half way full.",Oral Care,Toothpaste,Tom's of Maine Toothpaste,Tom's TP Nat Antiplaque&Whtng [SW] Fluor-Fr Paste Peppermint,Tom's TP Nat Antiplqe&Whtng Fluor-Fr Paste Peppermint 5.5z2p,11902 - Complaint Issue Other Downsizing,,
Tom's of Maine,Half a tube of toothpaste,"Disliked that the tube did not have but half of Tom?s toothpaste. If you see these photos, the box and the tube was shown. I just opened the box today and here?s what was in the tube. You can see in the photo, only half way full.",Oral Care,Toothpaste,Tom's of Maine Toothpaste,Tom's TP Nat Antiplaque&Whtng [SW] Fluor-Fr Paste Peppermint,Tom's TP Nat Antiplqe&Whtng Fluor-Fr Paste Peppermint 5.5z2p,11906 - Complaint Issue Other Miscellaneous,,
HelloProducts,Best mouthwash ever!,"I love this mouthwash. Not harsh, nor does it burn. Love it!",Oral Care,Mouthrinse,hello Mouthwash,"hello MW peace out, plaque antigingivitis natural mint","hello peace out, plaque antigingivitus natmint MW 16floz 3pk",54110 - Praise Product General,,
HelloProducts,Best mouthwash ever!,"I love this mouthwash. Not harsh, nor does it burn. Love it!",Oral Care,Mouthrinse,hello Mouthwash,"hello MW peace out, plaque antigingivitis natural mint","hello peace out, plaque antigingivitus natmint MW 16floz 3pk",54112 - Praise Product No More Skin / Mouth Irritation,,
Suavitel,Wish for larger bottles.,It's great,Fabric Care,Fabric Conditioners,Suavitel Fabric Conditioner,Suavitel FS Liq Shed Shield Light Scent,Suavitel FS Liq Shed Shield Light Scent,41105 - Unsolicited Submission Packaging,,
Suavitel,Wish for larger bottles.,It's great,Fabric Care,Fabric Conditioners,Suavitel Fabric Conditioner,Suavitel FS Liq Shed Shield Light Scent,Suavitel FS Liq Shed Shield Light Scent,54110 - Praise Product General,,
Colgate,Smaller size heads,"I like the stiffness of the bristles, but I was surprised at how small the heads were. It worked out fine because I could use it for me or my grandkids, but I wouldn?t buy them again.",Oral Care,Manual Toothbrush,Colgate Classic/Extra Clean/Standard TB,Col TB Classic/Extra Clean,Col TB Extra Clean FHM 6pk,14114 - Complaint Preference Product Wants Different Size/Form/Part,,N
Colgate,It does the job,I like it some people might like colgate but it does the job,Oral Care,Toothpaste,Max Fresh/White/Clean Toothpaste,Col TP Max Fresh Gel [Wht] Clean Mint,Col TP MaxFresh Clean Mint 6.3oz 4p,54110 - Praise Product General,,
HelloProducts,Doesn't last.,"I decided to try this product to compare it to Lume as a less costly alternative. Hello brand does not meet the Lume standard. It's kinda slimy--essentially lotion, and the fragrance is OK, but it doesn't last more than a couple hours. I have generally sensitive skin, and Hello didn't irritate me, but I was very disappointed with the performance of this deodorant. And it actually felt like it made me sweat more than I would have if I hadn't applied anything. Don't waste your money.",Personal Care,Other Personal Care Prods,hello Unisex/Ungendered Full Body Deodorant,hello all over deo cream lavender vanilla,hello all over deo cream lavender vanilla 3oz,14105 - Complaint Preference Product Dislikes Consistency / Texture,Lume deodorant,N
HelloProducts,Doesn't last.,"I decided to try this product to compare it to Lume as a less costly alternative. Hello brand does not meet the Lume standard. It's kinda slimy--essentially lotion, and the fragrance is OK, but it doesn't last more than a couple hours. I have generally sensitive skin, and Hello didn't irritate me, but I was very disappointed with the performance of this deodorant. And it actually felt like it made me sweat more than I would have if I hadn't applied anything. Don't waste your money.",Personal Care,Other Personal Care Prods,hello Unisex/Ungendered Full Body Deodorant,hello all over deo cream lavender vanilla,hello all over deo cream lavender vanilla 3oz,14108 - Complaint Preference Product Dislikes Fragrance,Lume deodorant,N
HelloProducts,Doesn't last.,"I decided to try this product to compare it to Lume as a less costly alternative. Hello brand does not meet the Lume standard. It's kinda slimy--essentially lotion, and the fragrance is OK, but it doesn't last more than a couple hours. I have generally sensitive skin, and Hello didn't irritate me, but I was very disappointed with the performance of this deodorant. And it actually felt like it made me sweat more than I would have if I hadn't applied anything. Don't waste your money.",Personal Care,Other Personal Care Prods,hello Unisex/Ungendered Full Body Deodorant,hello all over deo cream lavender vanilla,hello all over deo cream lavender vanilla 3oz,14112 - Complaint Preference Product Miscellaneous,Lume deodorant,N
Suavitel,Liquid Fabric Conditioner thoroughly worked as intended!,"This Liquid Fabric Conditioner thoroughly worked as intended for our clothes. It also has a great smell. However, the only problem I have had with this product is that it can cause skin reactions in individuals with sensitive skin. Therefore, I recommend testing it before using it on all your clothes, especially undergarments.",Fabric Care,Fabric Conditioners,Suavitel Fabric Conditioner,Suavitel FS liq [non-ultra] Complete Morning Sun,Suavitel FS Liq [non-ultra] Complete Morning Sun 100oz,15302 - Complaint Adverse Event Skin Irritation,,
Suavitel,Liquid Fabric Conditioner thoroughly worked as intended!,"This Liquid Fabric Conditioner thoroughly worked as intended for our clothes. It also has a great smell. However, the only problem I have had with this product is that it can cause skin reactions in individuals with sensitive skin. Therefore, I recommend testing it before using it on all your clothes, especially undergarments.",Fabric Care,Fabric Conditioners,Suavitel Fabric Conditioner,Suavitel FS liq [non-ultra] Complete Morning Sun,Suavitel FS Liq [non-ultra] Complete Morning Sun 100oz,15399 - Complaint Adverse Event Dermatological Misc / Undefined,,
Suavitel,Liquid Fabric Conditioner thoroughly worked as intended!,"This Liquid Fabric Conditioner thoroughly worked as intended for our clothes. It also has a great smell. However, the only problem I have had with this product is that it can cause skin reactions in individuals with sensitive skin. Therefore, I recommend testing it before using it on all your clothes, especially undergarments.",Fabric Care,Fabric Conditioners,Suavitel Fabric Conditioner,Suavitel FS liq [non-ultra] Complete Morning Sun,Suavitel FS Liq [non-ultra] Complete Morning Sun 100oz,54107 - Praise Product Fragrance,,
Suavitel,Liquid Fabric Conditioner thoroughly worked as intended!,"This Liquid Fabric Conditioner thoroughly worked as intended for our clothes. It also has a great smell. However, the only problem I have had with this product is that it can cause skin reactions in individuals with sensitive skin. Therefore, I recommend testing it before using it on all your clothes, especially undergarments.",Fabric Care,Fabric Conditioners,Suavitel Fabric Conditioner,Suavitel FS liq [non-ultra] Complete Morning Sun,Suavitel FS Liq [non-ultra] Complete Morning Sun 100oz,54110 - Praise Product General,,
Suavitel,Liquid Fabric Conditioner thoroughly worked as intended!,"This Liquid Fabric Conditioner thoroughly worked as intended for our clothes. It also has a great smell. However, the only problem I have had with this product is that it can cause skin reactions in individuals with sensitive skin. Therefore, I recommend testing it before using it on all your clothes, especially undergarments.",Fabric Care,Fabric Conditioners,Suavitel Fabric Conditioner,Suavitel FS liq [non-ultra] Complete Morning Sun,Suavitel FS Liq [non-ultra] Complete Morning Sun 100oz,54126 - Praise Product Softening Effect on Fabric,,
Suavitel,Liquid Fabric Conditioner thoroughly worked as intended!,"This Liquid Fabric Conditioner thoroughly worked as intended for our clothes. It also has a great smell. However, the only problem I have had with this product is that it can cause skin reactions in individuals with sensitive skin. Therefore, I recommend testing it before using it on all your clothes, especially undergarments.",Fabric Care,Fabric Conditioners,Suavitel Fabric Conditioner,Suavitel FS liq [non-ultra] Complete Morning Sun,Suavitel FS Liq [non-ultra] Complete Morning Sun 100oz,54117 - Praise Product Non Recommended,,
hello,Kids love it,Kids love it,Oral Care,Toothpaste,hello Toothpaste,hello TP Kids Unicorn Sparkle Fluoride Bubble Gum,hello TP Kids Unicorn Sparkle Fluoride Bubble Gum,54110 - Praise Product General,,
hello,Kids love it,Kids love it,Oral Care,Toothpaste,hello Toothpaste,hello TP Kids fluoride Wild Strawberry,hello TP Kids fluoride Wild Strawberry,54110 - Praise Product General,,
hello,Kids love it,Kids love it,Oral Care,Toothpaste,hello Toothpaste,hello TP Kids fluoride Dragon Dazzle Blue Raspberry,hello TP Kids fluoride Dragon Dazzle Blue Raspberry,54110 - Praise Product General,,
Colgate,"Great for travel, but so short!","Despite the three star rating I still buy these and use them all the time. We live in Thailand and do quite a bit of traveling to countries where the water is not potable. I use these since we cannot rinse our brushes under the sink water. Definitely not planet friendly, but we were throwing out multiple full-sized brushes that my kiddo kept accidentally rinsing--sooo.... That said, I feel like they could make these handles environmentally friendly and longer. I have to stick my hand in my mouth to get my back teeth and then I kind of drool toothpaste all over the place.",Oral Care,Manual Toothbrush,Manual TB Regional,Col TB Travel,Colgate TB Travel,13106 - Complaint Preference Package Miscellaneous,,Y
Colgate,"Great for travel, but so short!","Despite the three star rating I still buy these and use them all the time. We live in Thailand and do quite a bit of traveling to countries where the water is not potable. I use these since we cannot rinse our brushes under the sink water. Definitely not planet friendly, but we were throwing out multiple full-sized brushes that my kiddo kept accidentally rinsing--sooo.... That said, I feel like they could make these handles environmentally friendly and longer. I have to stick my hand in my mouth to get my back teeth and then I kind of drool toothpaste all over the place.",Oral Care,Manual Toothbrush,Manual TB Regional,Col TB Travel,Colgate TB Travel,13109 - Complaint Preference Package Wants Handle,,Y
Colgate,"Great for travel, but so short!","Despite the three star rating I still buy these and use them all the time. We live in Thailand and do quite a bit of traveling to countries where the water is not potable. I use these since we cannot rinse our brushes under the sink water. Definitely not planet friendly, but we were throwing out multiple full-sized brushes that my kiddo kept accidentally rinsing--sooo.... That said, I feel like they could make these handles environmentally friendly and longer. I have to stick my hand in my mouth to get my back teeth and then I kind of drool toothpaste all over the place.",Oral Care,Manual Toothbrush,Manual TB Regional,Col TB Travel,Colgate TB Travel,14110 - Complaint Preference Product Dislikes TB Handle,,Y
Colgate,"Great for travel, but so short!","Despite the three star rating I still buy these and use them all the time. We live in Thailand and do quite a bit of traveling to countries where the water is not potable. I use these since we cannot rinse our brushes under the sink water. Definitely not planet friendly, but we were throwing out multiple full-sized brushes that my kiddo kept accidentally rinsing--sooo.... That said, I feel like they could make these handles environmentally friendly and longer. I have to stick my hand in my mouth to get my back teeth and then I kind of drool toothpaste all over the place.",Oral Care,Manual Toothbrush,Manual TB Regional,Col TB Travel,Colgate TB Travel,14114 - Complaint Preference Product Wants Different Size/Form/Part,,Y
Colgate,"Great for travel, but so short!","Despite the three star rating I still buy these and use them all the time. We live in Thailand and do quite a bit of traveling to countries where the water is not potable. I use these since we cannot rinse our brushes under the sink water. Definitely not planet friendly, but we were throwing out multiple full-sized brushes that my kiddo kept accidentally rinsing--sooo.... That said, I feel like they could make these handles environmentally friendly and longer. I have to stick my hand in my mouth to get my back teeth and then I kind of drool toothpaste all over the place.",Oral Care,Manual Toothbrush,Manual TB Regional,Col TB Travel,Colgate TB Travel,14112 - Complaint Preference Product Miscellaneous,,Y
Colgate,"Great for travel, but so short!","Despite the three star rating I still buy these and use them all the time. We live in Thailand and do quite a bit of traveling to countries where the water is not potable. I use these since we cannot rinse our brushes under the sink water. Definitely not planet friendly, but we were throwing out multiple full-sized brushes that my kiddo kept accidentally rinsing--sooo.... That said, I feel like they could make these handles environmentally friendly and longer. I have to stick my hand in my mouth to get my back teeth and then I kind of drool toothpaste all over the place.",Oral Care,Manual Toothbrush,Manual TB Regional,Col TB Travel,Colgate TB Travel,41106 - Unsolicited Submission Product Modification,,Y
Colgate,"Great for travel, but so short!","Despite the three star rating I still buy these and use them all the time. We live in Thailand and do quite a bit of traveling to countries where the water is not potable. I use these since we cannot rinse our brushes under the sink water. Definitely not planet friendly, but we were throwing out multiple full-sized brushes that my kiddo kept accidentally rinsing--sooo.... That said, I feel like they could make these handles environmentally friendly and longer. I have to stick my hand in my mouth to get my back teeth and then I kind of drool toothpaste all over the place.",Oral Care,Manual Toothbrush,Manual TB Regional,Col TB Travel,Colgate TB Travel,41105 - Unsolicited Submission Packaging,,Y
Colgate,Great when you're on the go!,I love these little toothbrushes. I keep some at work. Some in my car. In my travel bag. My purse. They are perfect when you need to freshen up your teeth and you're not at home with access to your toothbrush and paste. Great taste. Perfect size. They work well.,Oral Care,Manual Toothbrush,Manual TB Regional,Col TB Travel,Colgate TB Travel,54106 - Praise Product Flavor,,
Colgate,Great when you're on the go!,I love these little toothbrushes. I keep some at work. Some in my car. In my travel bag. My purse. They are perfect when you need to freshen up your teeth and you're not at home with access to your toothbrush and paste. Great taste. Perfect size. They work well.,Oral Care,Manual Toothbrush,Manual TB Regional,Col TB Travel,Colgate TB Travel,54110 - Praise Product General,,
Colgate,Great when you're on the go!,I love these little toothbrushes. I keep some at work. Some in my car. In my travel bag. My purse. They are perfect when you need to freshen up your teeth and you're not at home with access to your toothbrush and paste. Great taste. Perfect size. They work well.,Oral Care,Manual Toothbrush,Manual TB Regional,Col TB Travel,Colgate TB Travel,54125 - Praise Product Convenience,,
Kids,Good,Super cute! Works great and she loves to use it!,Oral Care,Powered Toothbrush,Colgate Kids Power Toothbrush,Col PTB Sonic Power Kids [KS],Col PTB Sonic Power Kids Unicorn,54110 - Praise Product General,,
Colgate,Whitens and freshens,"I tried this toothpaste to try something different to keep my teeth cleaner and mor refreshing. I have tried quite a few different toothpastes, and I really noticed a difference in my smile. It also helps to remove Plaque. I would recommend it to anyone looking for something different.",Oral Care,Toothpaste,Optic White / Simply White Toothpaste,Col TP Optic White Lasting White Cool Mint,Col TP Optic White w Charcoal Cool Mint Paste 4.2oz 2pk,54105 - Praise Product Cleans Well,,
Colgate,Whitens and freshens,"I tried this toothpaste to try something different to keep my teeth cleaner and mor refreshing. I have tried quite a few different toothpastes, and I really noticed a difference in my smile. It also helps to remove Plaque. I would recommend it to anyone looking for something different.",Oral Care,Toothpaste,Optic White / Simply White Toothpaste,Col TP Optic White Lasting White Cool Mint,Col TP Optic White w Charcoal Cool Mint Paste 4.2oz 2pk,54124 - Praise Product Whitens Well,,
Colgate,Whitens and freshens,"I tried this toothpaste to try something different to keep my teeth cleaner and mor refreshing. I have tried quite a few different toothpastes, and I really noticed a difference in my smile. It also helps to remove Plaque. I would recommend it to anyone looking for something different.",Oral Care,Toothpaste,Optic White / Simply White Toothpaste,Col TP Optic White Lasting White Cool Mint,Col TP Optic White w Charcoal Cool Mint Paste 4.2oz 2pk,54110 - Praise Product General,,
Colgate,Works fast,"I have been using this product for 3 days now and I can already see results, you have to wipe it clean after you use it but you can't use water, so it was stressful the first night I did it. if you leave the pen out without the cap for too long it will start to harden so keep that in mind, but I works fast and it doesn't taste horrible but definitely does not taste good, but you only taste it if you use too much and then swelling immediately afterwards. I used to have really bad stains in my bottom row and they are now only after 3 days significantly lighten.",Oral Care,Oral Care Device Delivery Systems,Colgate Optic/Luminous/Visible White Device Delivery Systems,Col [OpticWhte/Transformatve] Overnght Whitning Serum [Pen],Col Optic White Overnight Whitening Pen 2p,54110 - Praise Product General,,
Colgate,Works fast,"I have been using this product for 3 days now and I can already see results, you have to wipe it clean after you use it but you can't use water, so it was stressful the first night I did it. if you leave the pen out without the cap for too long it will start to harden so keep that in mind, but I works fast and it doesn't taste horrible but definitely does not taste good, but you only taste it if you use too much and then swelling immediately afterwards. I used to have really bad stains in my bottom row and they are now only after 3 days significantly lighten.",Oral Care,Oral Care Device Delivery Systems,Colgate Optic/Luminous/Visible White Device Delivery Systems,Col [OpticWhte/Transformatve] Overnght Whitning Serum [Pen],Col Optic White Overnight Whitening Pen 2p,54124 - Praise Product Whitens Well,,
Colgate,Easy to apply.,"For a slight touch up of teeth, this works.",Oral Care,Oral Care Device Delivery Systems,Colgate Optic/Luminous/Visible White Device Delivery Systems,Col [OpticWhte/Transformatve] Overnght Whitning Serum [Pen],Col Optic White Overnight Whitening Pen 2p,54110 - Praise Product General,,
Colgate,Easy to apply.,"For a slight touch up of teeth, this works.",Oral Care,Oral Care Device Delivery Systems,Colgate Optic/Luminous/Visible White Device Delivery Systems,Col [OpticWhte/Transformatve] Overnght Whitning Serum [Pen],Col Optic White Overnight Whitening Pen 2p,54125 - Praise Product Convenience,,
Tom's of Maine,I love the idea.,I know deodorant is not healthy so I love the idea of something that is healthy and effective. Simply put every day that I use this product I fear that I smell bad.,Personal Care,Men's Underarm Products,Tom's of Maine Mens UAP,Tom's Deo Stick Nat Long Lasting Men Mountain Spring,Tom's Deo Stick Nat Long Lasting Men Mountain Spring 2.8z3pk,14112 - Complaint Preference Product Miscellaneous,,
